,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10,0.5,0.6086956521739131,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.6056338028169014,0.6056338028169014,0.6056338028169014,0.6056338028169014,0.6056338028169014,0.6056338028169014,0.6056338028169014,0.6056338028169014,0.6229508196721312,0.6229508196721312,0.6229508196721312,0.6229508196721312,0.6229508196721312,0.6229508196721312
11,0.625,0.5961538461538461,0.5961538461538461,0.5961538461538461,0.5961538461538461,0.6066666666666667,0.6066666666666667,0.6066666666666667,0.6066666666666667,0.6066666666666667,0.6066666666666667,0.6066666666666667,0.6066666666666667,0.6066666666666667,0.6066666666666667,0.584375,0.584375,0.584375,0.584375,0.584375
12,0.6666666666666666,0.7105263157894737,0.7105263157894737,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6900584795321637,0.6900584795321637,0.6900584795321637,0.6900584795321637,0.6900584795321637,0.6900584795321637,0.6900584795321637,0.6900584795321637,0.6900584795321637,0.6576576576576577,0.6576576576576577,0.6576576576576577
13,0.8333333333333334,0.8333333333333334,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7022900763358778,0.7022900763358778,0.7022900763358778,0.7022900763358778,0.7022900763358778,0.7022900763358778,0.7022900763358778,0.7022900763358778,0.6638297872340425,0.6638297872340425,0.6638297872340425,0.6638297872340425,0.6638297872340425,0.6638297872340425,0.6638297872340425
14,0.5384615384615384,0.5666666666666667,0.5666666666666667,0.5362318840579711,0.5362318840579711,0.5362318840579711,0.4966887417218543,0.4966887417218543,0.4966887417218543,0.4966887417218543,0.4966887417218543,0.4966887417218543,0.4966887417218543,0.4966887417218543,0.4966887417218543,0.51875,0.51875,0.51875,0.51875,0.51875
15,0.8421052631578947,0.8431372549019608,0.8431372549019608,0.8431372549019608,0.8431372549019608,0.7686567164179104,0.7686567164179104,0.7686567164179104,0.7686567164179104,0.7686567164179104,0.7686567164179104,0.7686567164179104,0.7686567164179104,0.6971830985915493,0.6971830985915493,0.6971830985915493,0.6971830985915493,0.6971830985915493,0.6971830985915493,0.6971830985915493
16,0.8,0.7727272727272727,0.7246376811594203,0.7246376811594203,0.7246376811594203,0.7246376811594203,0.6232876712328768,0.6232876712328768,0.6232876712328768,0.6232876712328768,0.6232876712328768,0.6232876712328768,0.6232876712328768,0.6232876712328768,0.6268656716417911,0.6268656716417911,0.6268656716417911,0.6268656716417911,0.6268656716417911,0.6268656716417911
17,0.6,0.65,0.65,0.65,0.7717391304347826,0.7717391304347826,0.7717391304347826,0.7717391304347826,0.7717391304347826,0.7696335078534031,0.7696335078534031,0.7696335078534031,0.7696335078534031,0.7696335078534031,0.7696335078534031,0.7696335078534031,0.7696335078534031,0.7696335078534031,0.7696335078534031,0.7354497354497355
18,0.7142857142857143,0.7027027027027027,0.7027027027027027,0.6,0.6,0.6,0.6,0.6,0.5966850828729282,0.5966850828729282,0.5966850828729282,0.5966850828729282,0.5966850828729282,0.5966850828729282,0.5966850828729282,0.5966850828729282,0.5966850828729282,0.5966850828729282,0.5885714285714285,0.5885714285714285
19,0.5882352941176471,0.5161290322580645,0.5161290322580645,0.3625,0.3625,0.3625,0.3625,0.3625,0.37349397590361444,0.37349397590361444,0.37349397590361444,0.37349397590361444,0.37349397590361444,0.37349397590361444,0.37349397590361444,0.37349397590361444,0.40804597701149425,0.40804597701149425,0.40804597701149425,0.40804597701149425
20,0.7272727272727273,0.6060606060606061,0.6060606060606061,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6390532544378699,0.6390532544378699,0.6390532544378699,0.6390532544378699,0.6390532544378699,0.6390532544378699,0.6390532544378699,0.6390532544378699,0.6104651162790697,0.6104651162790697,0.6104651162790697,0.6104651162790697
21,0.5454545454545454,0.68,0.6507936507936508,0.6507936507936508,0.6507936507936508,0.6507936507936508,0.5793650793650794,0.5793650793650794,0.5793650793650794,0.5793650793650794,0.5793650793650794,0.5793650793650794,0.5734265734265734,0.5734265734265734,0.5734265734265734,0.5734265734265734,0.5734265734265734,0.5734265734265734,0.5734265734265734,0.5734265734265734
22,0.7272727272727273,0.6538461538461539,0.6,0.6,0.6,0.6,0.6,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.5349544072948328,0.5349544072948328,0.5349544072948328,0.5349544072948328,0.5349544072948328
23,0.6428571428571429,0.6296296296296297,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.632258064516129,0.632258064516129,0.632258064516129,0.632258064516129,0.632258064516129,0.632258064516129,0.632258064516129,0.632258064516129,0.5771604938271605,0.5771604938271605,0.5771604938271605,0.5771604938271605,0.5771604938271605
24,0.6923076923076923,0.6923076923076923,0.6421052631578947,0.6421052631578947,0.6421052631578947,0.6421052631578947,0.6421052631578947,0.6421052631578947,0.6421052631578947,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512
25,0.8333333333333334,0.8076923076923077,0.8,0.8,0.8,0.8,0.717391304347826,0.717391304347826,0.717391304347826,0.717391304347826,0.717391304347826,0.717391304347826,0.717391304347826,0.6872727272727273,0.6872727272727273,0.6872727272727273,0.6872727272727273,0.6872727272727273,0.6872727272727273,0.6872727272727273
26,0.75,0.76,0.7586206896551724,0.7586206896551724,0.7586206896551724,0.7286821705426356,0.7286821705426356,0.7286821705426356,0.7286821705426356,0.7286821705426356,0.7286821705426356,0.7286821705426356,0.7322175732217573,0.7322175732217573,0.7322175732217573,0.7322175732217573,0.7322175732217573,0.7322175732217573,0.7322175732217573,0.7322175732217573
27,0.7333333333333333,0.6666666666666666,0.6666666666666666,0.7205882352941176,0.7205882352941176,0.7205882352941176,0.6791044776119403,0.6791044776119403,0.6791044776119403,0.6791044776119403,0.6791044776119403,0.6791044776119403,0.6791044776119403,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104
28,0.9,0.696969696969697,0.696969696969697,0.647887323943662,0.647887323943662,0.647887323943662,0.647887323943662,0.5864197530864198,0.5864197530864198,0.5864197530864198,0.5864197530864198,0.5864197530864198,0.5864197530864198,0.5864197530864198,0.5864197530864198,0.5864197530864198,0.5667655786350149,0.5667655786350149,0.5667655786350149,0.5667655786350149
29,0.6956521739130435,0.6956521739130435,0.6666666666666666,0.6666666666666666,0.648936170212766,0.648936170212766,0.648936170212766,0.648936170212766,0.648936170212766,0.6699507389162561,0.6699507389162561,0.6699507389162561,0.6699507389162561,0.6699507389162561,0.6699507389162561,0.6699507389162561,0.6699507389162561,0.6699507389162561,0.6699507389162561,0.6699507389162561
30,0.9166666666666666,0.7857142857142857,0.75,0.75,0.75,0.75,0.75,0.7073170731707317,0.7073170731707317,0.7073170731707317,0.7073170731707317,0.7073170731707317,0.7073170731707317,0.7073170731707317,0.7073170731707317,0.7073170731707317,0.6927374301675978,0.6927374301675978,0.6927374301675978,0.6927374301675978
31,0.5333333333333333,0.7096774193548387,0.7096774193548387,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.5337837837837838,0.5337837837837838,0.5337837837837838,0.5337837837837838,0.5337837837837838,0.5337837837837838,0.5337837837837838,0.5337837837837838,0.504885993485342,0.504885993485342,0.504885993485342,0.504885993485342,0.504885993485342,0.504885993485342
32,0.8947368421052632,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.7285714285714285,0.7285714285714285,0.7285714285714285,0.7285714285714285,0.7285714285714285,0.7285714285714285,0.7285714285714285,0.7285714285714285,0.6811145510835913,0.6811145510835913,0.6811145510835913,0.6811145510835913,0.6811145510835913,0.6811145510835913
33,0.7894736842105263,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6702127659574468,0.6702127659574468,0.6702127659574468,0.6702127659574468,0.6702127659574468,0.5942028985507246,0.5942028985507246,0.5942028985507246,0.5942028985507246,0.5942028985507246,0.5942028985507246,0.5942028985507246,0.5942028985507246,0.5942028985507246,0.5942028985507246,0.5942028985507246
34,0.6923076923076923,0.6071428571428571,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6715328467153284,0.6715328467153284,0.6715328467153284,0.6715328467153284,0.6715328467153284,0.6715328467153284,0.6715328467153284,0.6688963210702341,0.6688963210702341,0.6688963210702341,0.6688963210702341,0.6688963210702341,0.6688963210702341,0.6688963210702341
35,0.5333333333333333,0.5,0.5689655172413793,0.5689655172413793,0.5689655172413793,0.6412213740458015,0.6412213740458015,0.6412213740458015,0.6412213740458015,0.6412213740458015,0.6412213740458015,0.6412213740458015,0.6412213740458015,0.6311787072243346,0.6311787072243346,0.6311787072243346,0.6311787072243346,0.6311787072243346,0.6311787072243346,0.6311787072243346
36,0.8333333333333334,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6720647773279352,0.6720647773279352,0.6720647773279352,0.6720647773279352,0.6720647773279352,0.6720647773279352,0.6720647773279352,0.6720647773279352,0.6720647773279352,0.6720647773279352
37,0.72,0.72,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5846645367412141,0.5846645367412141,0.5846645367412141,0.5846645367412141,0.5846645367412141
38,0.782608695652174,0.782608695652174,0.6885245901639344,0.6885245901639344,0.6885245901639344,0.6885245901639344,0.6456692913385826,0.6456692913385826,0.6456692913385826,0.6456692913385826,0.6456692913385826,0.6456692913385826,0.6171003717472119,0.6171003717472119,0.6171003717472119,0.6171003717472119,0.6171003717472119,0.6171003717472119,0.6171003717472119,0.6171003717472119
39,0.7777777777777778,0.675,0.675,0.675,0.6631578947368421,0.6631578947368421,0.6631578947368421,0.6631578947368421,0.6631578947368421,0.6476683937823834,0.6476683937823834,0.6476683937823834,0.6476683937823834,0.6476683937823834,0.6476683937823834,0.6476683937823834,0.6476683937823834,0.6476683937823834,0.6476683937823834,0.6262886597938144
40,0.6666666666666666,0.6,0.6,0.6,0.5428571428571428,0.5428571428571428,0.5428571428571428,0.5428571428571428,0.5428571428571428,0.5428571428571428,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5142857142857142
41,0.6,0.7037037037037037,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.7330677290836654,0.7330677290836654,0.7330677290836654,0.7330677290836654,0.7330677290836654,0.7330677290836654
42,0.6666666666666666,0.6666666666666666,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.6495726495726496,0.6495726495726496,0.6495726495726496,0.6495726495726496,0.6495726495726496,0.6495726495726496,0.6396396396396397,0.6396396396396397,0.6396396396396397,0.6396396396396397,0.6396396396396397,0.6396396396396397,0.6396396396396397,0.6396396396396397,0.6396396396396397
43,0.5714285714285714,0.45,0.45,0.45,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.5042735042735043,0.5042735042735043,0.5042735042735043,0.5042735042735043,0.5042735042735043,0.5042735042735043,0.5042735042735043,0.5042735042735043,0.5042735042735043,0.5042735042735043
44,0.5294117647058824,0.6363636363636364,0.6363636363636364,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6319018404907976,0.6319018404907976,0.6319018404907976,0.6319018404907976,0.6319018404907976,0.6319018404907976,0.6319018404907976,0.6319018404907976,0.6319018404907976,0.6352941176470588,0.6352941176470588,0.6352941176470588,0.6352941176470588
45,0.8,0.6428571428571429,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.6325301204819277,0.6325301204819277,0.6325301204819277,0.6325301204819277,0.6325301204819277,0.6325301204819277,0.6325301204819277,0.6325301204819277,0.6325301204819277,0.6325301204819277,0.6189189189189189,0.6189189189189189,0.6189189189189189,0.6189189189189189
46,0.5555555555555556,0.5555555555555556,0.5972222222222222,0.5972222222222222,0.5972222222222222,0.5972222222222222,0.5972222222222222,0.5487804878048781,0.5487804878048781,0.5487804878048781,0.5487804878048781,0.5487804878048781,0.5487804878048781,0.5487804878048781,0.5487804878048781,0.5487804878048781,0.5435356200527705,0.5435356200527705,0.5435356200527705,0.5435356200527705
47,0.5454545454545454,0.5,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5460526315789473,0.5460526315789473,0.5460526315789473,0.5460526315789473,0.5460526315789473,0.5460526315789473,0.5460526315789473,0.5460526315789473,0.5460526315789473,0.6085526315789473,0.6085526315789473,0.6085526315789473,0.6085526315789473,0.6085526315789473
48,1.0,0.9047619047619048,0.8863636363636364,0.8863636363636364,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.7568627450980392,0.7568627450980392,0.7568627450980392,0.7568627450980392,0.7568627450980392,0.7568627450980392,0.7568627450980392,0.7568627450980392
49,0.35714285714285715,0.5,0.5,0.5,0.48148148148148145,0.48148148148148145,0.48148148148148145,0.48148148148148145,0.48148148148148145,0.48148148148148145,0.5127118644067796,0.5127118644067796,0.5127118644067796,0.5127118644067796,0.5127118644067796,0.5127118644067796,0.5127118644067796,0.5127118644067796,0.5127118644067796,0.5127118644067796
50,0.5,0.6923076923076923,0.5616438356164384,0.5616438356164384,0.5616438356164384,0.5616438356164384,0.5616438356164384,0.5328947368421053,0.5328947368421053,0.5328947368421053,0.5328947368421053,0.5328947368421053,0.5328947368421053,0.5328947368421053,0.5328947368421053,0.5755813953488372,0.5755813953488372,0.5755813953488372,0.5755813953488372,0.5755813953488372
51,0.7857142857142857,0.717948717948718,0.717948717948718,0.6746987951807228,0.6746987951807228,0.6746987951807228,0.6746987951807228,0.6746987951807228,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6534090909090909,0.6534090909090909,0.6534090909090909,0.6534090909090909
52,0.8181818181818182,0.64,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5157894736842106,0.5157894736842106,0.5157894736842106,0.5157894736842106,0.5157894736842106,0.5157894736842106,0.5157894736842106
53,0.5,0.4090909090909091,0.41509433962264153,0.41509433962264153,0.41509433962264153,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.5113636363636364,0.5113636363636364,0.5113636363636364,0.5113636363636364,0.5113636363636364,0.5113636363636364,0.5113636363636364,0.5113636363636364
54,0.7058823529411765,0.6590909090909091,0.6590909090909091,0.6590909090909091,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.6840148698884758,0.6840148698884758,0.6840148698884758,0.6840148698884758,0.6840148698884758,0.6840148698884758,0.6840148698884758,0.6840148698884758
55,0.36363636363636365,0.41379310344827586,0.4307692307692308,0.4307692307692308,0.4307692307692308,0.4307692307692308,0.49324324324324326,0.49324324324324326,0.49324324324324326,0.49324324324324326,0.49324324324324326,0.49324324324324326,0.49324324324324326,0.49324324324324326,0.4781144781144781,0.4781144781144781,0.4781144781144781,0.4781144781144781,0.4781144781144781,0.4781144781144781
56,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5563380281690141,0.5563380281690141,0.5563380281690141,0.5563380281690141,0.5563380281690141,0.5563380281690141,0.5563380281690141,0.5563380281690141,0.53,0.53,0.53,0.53,0.53,0.53
57,0.625,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.44,0.44,0.44,0.44,0.44,0.44,0.4410480349344978,0.4410480349344978,0.4410480349344978,0.4410480349344978,0.4410480349344978,0.4410480349344978,0.4410480349344978,0.4410480349344978,0.4410480349344978,0.4410480349344978
58,0.5909090909090909,0.5909090909090909,0.5490196078431373,0.5490196078431373,0.5490196078431373,0.5606060606060606,0.5606060606060606,0.5606060606060606,0.5606060606060606,0.5606060606060606,0.5606060606060606,0.5606060606060606,0.5606060606060606,0.5802919708029197,0.5802919708029197,0.5802919708029197,0.5802919708029197,0.5802919708029197,0.5802919708029197,0.5802919708029197
59,0.6363636363636364,0.5652173913043478,0.49206349206349204,0.49206349206349204,0.49206349206349204,0.49206349206349204,0.45112781954887216,0.45112781954887216,0.45112781954887216,0.45112781954887216,0.45112781954887216,0.45112781954887216,0.45112781954887216,0.43434343434343436,0.43434343434343436,0.43434343434343436,0.43434343434343436,0.43434343434343436,0.43434343434343436,0.43434343434343436
60,0.5833333333333334,0.6086956521739131,0.6031746031746031,0.6031746031746031,0.6031746031746031,0.6031746031746031,0.6164383561643836,0.6164383561643836,0.6164383561643836,0.6164383561643836,0.6164383561643836,0.6164383561643836,0.6164383561643836,0.6164383561643836,0.5796178343949044,0.5796178343949044,0.5796178343949044,0.5796178343949044,0.5796178343949044,0.5796178343949044
61,0.8333333333333334,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.5669291338582677,0.5669291338582677,0.5669291338582677,0.5669291338582677,0.5669291338582677,0.5669291338582677,0.5669291338582677,0.5669291338582677,0.5910543130990416,0.5910543130990416,0.5910543130990416,0.5910543130990416,0.5910543130990416,0.5910543130990416,0.5910543130990416,0.5910543130990416
62,0.4166666666666667,0.5,0.4461538461538462,0.4461538461538462,0.4461538461538462,0.4461538461538462,0.46853146853146854,0.46853146853146854,0.46853146853146854,0.46853146853146854,0.46853146853146854,0.46853146853146854,0.46853146853146854,0.46853146853146854,0.45396825396825397,0.45396825396825397,0.45396825396825397,0.45396825396825397,0.45396825396825397,0.45396825396825397
63,0.9,0.8148148148148148,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6240601503759399,0.6240601503759399,0.6240601503759399,0.6240601503759399,0.6240601503759399,0.6240601503759399,0.6240601503759399,0.5880281690140845,0.5880281690140845,0.5880281690140845,0.5880281690140845,0.5880281690140845,0.5880281690140845,0.5880281690140845
64,0.5,0.5609756097560976,0.5609756097560976,0.5609756097560976,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.628140703517588,0.628140703517588,0.628140703517588,0.628140703517588,0.628140703517588,0.628140703517588,0.628140703517588,0.628140703517588,0.628140703517588,0.628140703517588,0.6395939086294417
65,0.4090909090909091,0.4090909090909091,0.42592592592592593,0.42592592592592593,0.42592592592592593,0.5547445255474452,0.5547445255474452,0.5547445255474452,0.5547445255474452,0.5547445255474452,0.5547445255474452,0.5547445255474452,0.5547445255474452,0.545774647887324,0.545774647887324,0.545774647887324,0.545774647887324,0.545774647887324,0.545774647887324,0.545774647887324
66,0.5384615384615384,0.6956521739130435,0.7818181818181819,0.7818181818181819,0.7818181818181819,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6941176470588235,0.6941176470588235,0.6941176470588235,0.6941176470588235,0.6941176470588235,0.6941176470588235,0.6941176470588235,0.6941176470588235
67,0.7222222222222222,0.575,0.575,0.575,0.6233766233766234,0.6233766233766234,0.6233766233766234,0.5536723163841808,0.5536723163841808,0.5536723163841808,0.5536723163841808,0.5536723163841808,0.5536723163841808,0.5536723163841808,0.5536723163841808,0.5536723163841808,0.5536723163841808,0.554016620498615,0.554016620498615,0.554016620498615
68,0.5,0.38095238095238093,0.39285714285714285,0.39285714285714285,0.39285714285714285,0.4122137404580153,0.4122137404580153,0.4122137404580153,0.4122137404580153,0.4122137404580153,0.4122137404580153,0.4122137404580153,0.4122137404580153,0.474025974025974,0.474025974025974,0.474025974025974,0.474025974025974,0.474025974025974,0.474025974025974,0.474025974025974
69,0.45454545454545453,0.45454545454545453,0.625,0.625,0.625,0.625,0.6168831168831169,0.6168831168831169,0.6168831168831169,0.6168831168831169,0.6168831168831169,0.6168831168831169,0.6168831168831169,0.6168831168831169,0.6168831168831169,0.5828025477707006,0.5828025477707006,0.5828025477707006,0.5828025477707006,0.5828025477707006
70,0.7142857142857143,0.5641025641025641,0.5641025641025641,0.5128205128205128,0.5128205128205128,0.5128205128205128,0.5128205128205128,0.5128205128205128,0.5128205128205128,0.5128205128205128,0.5128205128205128,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512
71,0.5526315789473685,0.5526315789473685,0.5526315789473685,0.5543478260869565,0.5543478260869565,0.5543478260869565,0.5543478260869565,0.5543478260869565,0.5543478260869565,0.5345622119815668,0.5345622119815668,0.5345622119815668,0.5345622119815668,0.5345622119815668,0.5345622119815668,0.5345622119815668,0.5345622119815668,0.5345622119815668,0.5345622119815668,0.5345622119815668
72,0.3333333333333333,0.3488372093023256,0.3488372093023256,0.3488372093023256,0.44339622641509435,0.44339622641509435,0.44339622641509435,0.44339622641509435,0.44339622641509435,0.44339622641509435,0.484251968503937,0.484251968503937,0.484251968503937,0.484251968503937,0.484251968503937,0.484251968503937,0.484251968503937,0.484251968503937,0.484251968503937,0.484251968503937
73,0.7,0.7307692307692307,0.5245901639344263,0.5245901639344263,0.5245901639344263,0.5245901639344263,0.5390070921985816,0.5390070921985816,0.5390070921985816,0.5390070921985816,0.5390070921985816,0.5390070921985816,0.5390070921985816,0.5390070921985816,0.5111111111111111,0.5111111111111111,0.5111111111111111,0.5111111111111111,0.5111111111111111,0.5111111111111111
74,0.7058823529411765,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.673469387755102,0.673469387755102,0.673469387755102,0.673469387755102,0.673469387755102,0.6600985221674877,0.6600985221674877,0.6600985221674877,0.6600985221674877,0.6600985221674877,0.6600985221674877,0.6600985221674877,0.6600985221674877,0.6600985221674877,0.6600985221674877,0.6600985221674877
75,0.85,0.85,0.6363636363636364,0.6363636363636364,0.6126126126126126,0.6126126126126126,0.6126126126126126,0.6126126126126126,0.6126126126126126,0.6126126126126126,0.6126126126126126,0.6222222222222222,0.6222222222222222,0.6222222222222222,0.6222222222222222,0.6222222222222222,0.6222222222222222,0.6222222222222222,0.6222222222222222,0.6222222222222222
76,1.0,0.7073170731707317,0.7073170731707317,0.7073170731707317,0.7051282051282052,0.7051282051282052,0.7051282051282052,0.6559139784946236,0.6559139784946236,0.6559139784946236,0.6559139784946236,0.6559139784946236,0.6559139784946236,0.6559139784946236,0.6559139784946236,0.6559139784946236,0.6559139784946236,0.6559139784946236,0.6511627906976745,0.6511627906976745
77,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5478260869565217,0.5478260869565217,0.5478260869565217,0.5478260869565217,0.5478260869565217,0.5478260869565217,0.5478260869565217,0.5478260869565217,0.5573122529644269,0.5573122529644269,0.5573122529644269,0.5573122529644269,0.5573122529644269,0.5573122529644269,0.5573122529644269,0.5573122529644269,0.5573122529644269
78,0.7,0.7,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.6283783783783784,0.6283783783783784,0.6283783783783784,0.6283783783783784,0.6283783783783784,0.6283783783783784,0.6283783783783784
79,0.3684210526315789,0.40540540540540543,0.40540540540540543,0.352112676056338,0.352112676056338,0.352112676056338,0.352112676056338,0.3194444444444444,0.3194444444444444,0.3194444444444444,0.3194444444444444,0.3194444444444444,0.3194444444444444,0.3194444444444444,0.3148148148148148,0.3148148148148148,0.3148148148148148,0.3148148148148148,0.3148148148148148,0.3148148148148148
80,0.5,0.5,0.576271186440678,0.576271186440678,0.576271186440678,0.6026490066225165,0.6026490066225165,0.6026490066225165,0.6026490066225165,0.6026490066225165,0.6026490066225165,0.6026490066225165,0.6026490066225165,0.6026490066225165,0.6026490066225165,0.6269592476489029,0.6269592476489029,0.6269592476489029,0.6269592476489029,0.6269592476489029
